school,index,title,source,status,difficulty,scope,readme_section,relative_path,duplicate_group,dedupe_decision,notes
华中科技大学,063,二叉排序树,考研,待补充,待定,,待补充题目,schools/华中科技大学/063-二叉排序树.md,,keep,
华中科技大学,064,排序,考研,待补充,待定,,待补充题目,schools/华中科技大学/064-排序.md,,keep,
华中科技大学,065,IP地址,考研,待补充,待定,,待补充题目,schools/华中科技大学/065-IP地址.md,,keep,
华中科技大学,066,奇偶校验,考研,待补充,待定,,待补充题目,schools/华中科技大学/066-奇偶校验.md,,keep,
华中科技大学,067,农夫、羊、菜和狼的故事,考研,待补充,待定,,待补充题目,schools/华中科技大学/067-农夫、羊、菜和狼的故事.md,,keep,
华中科技大学,068,统计单词,考研,待补充,待定,,待补充题目,schools/华中科技大学/068-统计单词.md,,keep,
华中科技大学,069,字符串连接,考研,待补充,待定,,待补充题目,schools/华中科技大学/069-字符串连接.md,,keep,
华中科技大学,070,大整数排序,考研,待补充,待定,,待补充题目,schools/华中科技大学/070-大整数排序.md,,keep,
华南理工大学,001,今天是周几,考研,已整理,简单,数学,已整理题目,schools/华南理工大学/001-今天是周几.md,,keep,
华南理工大学,002,数组排序,考研,已整理,中等,"排序,数学",已整理题目,schools/华南理工大学/002-数组排序.md,,keep,
华南理工大学,003,重写输入,考研,待补充,待定,,待补充题目,schools/华南理工大学/003-重写输入.md,,keep,
华南理工大学,004,是否存在环,考研,待补充,待定,,待补充题目,schools/华南理工大学/004-是否存在环.md,,keep,
华南理工大学,005,凑零钱,考研,待补充,待定,,待补充题目,schools/华南理工大学/005-凑零钱.md,,keep,
华南理工大学,006,成绩再次排序,考研,待补充,待定,,待补充题目,schools/华南理工大学/006-成绩再次排序.md,,keep,
南京大学,001,Missing Number,保研,已整理,简单,模拟,已整理题目,schools/南京大学/001-Missing Number.md,,keep,
南京大学,002,排队排列问题,保研,已整理,简单,"枚举,数学",已整理题目,schools/南京大学/002-排队排列问题.md,,keep,
南京大学,003,二叉树的构造数量,保研,已整理,中等,"二叉树,字符串,数学",已整理题目,schools/南京大学/003-二叉树的构造数量.md,,keep,
南京大学,004,字符串区间翻转,考研,已整理,简单,"字符串,数学",已整理题目,schools/南京大学/004-字符串区间翻转.md,,keep,
南京大学,005,子序列,考研,已整理,中等,字符串,已整理题目,schools/南京大学/005-子序列.md,,keep,
南京大学,006,Count Number of Binary Strings,保研,待补充,待定,,待补充题目,schools/南京大学/006-Count Number of Binary Strings.md,,keep,
南京大学,007,Stepping Numbers,保研,待补充,待定,,待补充题目,schools/南京大学/007-Stepping Numbers.md,,keep,
南京大学,008,男生和女生的不相邻排列,保研,待补充,待定,,待补充题目,schools/南京大学/008-男生和女生的不相邻排列.md,,keep,
南京大学,009,删除数字使剩余数最小,保研,待补充,待定,,待补充题目,schools/南京大学/009-删除数字使剩余数最小.md,,keep,
南京大学,010,数字最小化问题,保研,待补充,待定,,待补充题目,schools/南京大学/010-数字最小化问题.md,,keep,
南京大学,011,删除数字使结果最大,保研,待补充,待定,,待补充题目,schools/南京大学/011-删除数字使结果最大.md,,keep,
南京大学,012,完全背包问题,考研,待补充,待定,,待补充题目,schools/南京大学/012-完全背包问题.md,,keep,
南京大学,013,最长连续公共子序列,考研,待补充,待定,,待补充题目,schools/南京大学/013-最长连续公共子序列.md,,keep,
南京大学,014,二叉树遍历,考研,待补充,待定,,待补充题目,schools/南京大学/014-二叉树遍历.md,,keep,
南京大学,015,数字计数,考研,待补充,待定,,待补充题目,schools/南京大学/015-数字计数.md,,keep,
南京理工大学,001,架线方案,保研,已整理,简单,数学,已整理题目,schools/南京理工大学/001-架线方案.md,,keep,
南京理工大学,002,女士优先,保研,已整理,中等,"图论,数据结构,队列",已整理题目,schools/南京理工大学/002-女士优先.md,南京理工大学-dup-01,remove,
南京理工大学,003,紧急支援,考研,已整理,简单,数学,已整理题目,schools/南京理工大学/003-紧急支援.md,,keep,
南京理工大学,004,求阶乘,考研,已整理,简单,数学,已整理题目,schools/南京理工大学/004-求阶乘.md,,keep,
南京理工大学,005,最长递增子序列,保研,待补充,待定,,待补充题目,schools/南京理工大学/005-最长递增子序列.md,,keep,
南京理工大学,006,括号匹配,保研,待补充,待定,,待补充题目,schools/南京理工大学/006-括号匹配.md,,keep,
南京理工大学,007,AQIP 操作,考研,待补充,待定,,待补充题目,schools/南京理工大学/007-AQIP 操作.md,,keep,
南京理工大学,008,括号匹配二,考研,待补充,待定,,待补充题目,schools/南京理工大学/008-括号匹配二.md,,keep,
南京理工大学,009,南京理工,考研,待补充,待定,,待补充题目,schools/南京理工大学/009-南京理工.md,,keep,
南京邮电大学,001,回文回文,考研,已整理,简单,"字符串,数学",已整理题目,schools/南京邮电大学/001-回文回文.md,,keep,
南京邮电大学,002,商店折扣,考研,已整理,简单,数学,已整理题目,schools/南京邮电大学/002-商店折扣.md,,keep,
南京邮电大学,003,数组清零,考研,已整理,中等,数学,已整理题目,schools/南京邮电大学/003-数组清零.md,,keep,
南京邮电大学,004,最长连续段,考研,已整理,中等,数学,已整理题目,schools/南京邮电大学/004-最长连续段.md,,keep,
南京邮电大学,005,划分字符串,考研,已整理,中等,"字符串,数学",已整理题目,schools/南京邮电大学/005-划分字符串.md,,keep,
南京邮电大学,006,金币收集,考研,已整理,中等,数学,已整理题目,schools/南京邮电大学/006-金币收集.md,,keep,
南京邮电大学,007,忠诚的骑士,考研,已整理,简单,数学,已整理题目,schools/南京邮电大学/007-忠诚的骑士.md,,keep,
南京邮电大学,008,小明与选择题,考研,已整理,简单,数学,已整理题目,schools/南京邮电大学/008-小明与选择题.md,,keep,
南京邮电大学,009,拼数,考研,已整理,简单,"字符串,数学",已整理题目,schools/南京邮电大学/009-拼数.md,,keep,
南京邮电大学,010,多边形,考研,已整理,困难,"图论,数学",已整理题目,schools/南京邮电大学/010-多边形.md,,keep,
南京邮电大学,011,谐音替换,考研,已整理,困难,"字符串,数学",已整理题目,schools/南京邮电大学/011-谐音替换.md,,keep,
南京邮电大学,012,矩阵变换问题,考研,已整理,简单,数学,已整理题目,schools/南京邮电大学/012-矩阵变换问题.md,,keep,
南京邮电大学,013,小明的抽奖游戏,考研,已整理,中等,数学,已整理题目,schools/南京邮电大学/013-小明的抽奖游戏.md,,keep,
南京邮电大学,014,子串计数,考研,已整理,中等,"字符串,数学",已整理题目,schools/南京邮电大学/014-子串计数.md,,keep,
南京邮电大学,015,社交网络,考研,已整理,简单,数学,已整理题目,schools/南京邮电大学/015-社交网络.md,,keep,
南京邮电大学,016,数字游戏,考研,已整理,中等,数学,已整理题目,schools/南京邮电大学/016-数字游戏.md,,keep,
南京邮电大学,017,扫雷分析器,考研,已整理,简单,数学,已整理题目,schools/南京邮电大学/017-扫雷分析器.md,,keep,
南京邮电大学,018,候鸟迁移,考研,已整理,中等,数学,已整理题目,schools/南京邮电大学/018-候鸟迁移.md,,keep,
南京邮电大学,019,金卡换位,考研,已整理,简单,"字符串,数学",已整理题目,schools/南京邮电大学/019-金卡换位.md,,keep,
南京邮电大学,020,名聚四海,考研,已整理,简单,数学,已整理题目,schools/南京邮电大学/020-名聚四海.md,,keep,
南京邮电大学,021,单源最短路,考研,待补充,待定,,待补充题目,schools/南京邮电大学/021-单源最短路.md,,keep,
南京邮电大学,022,萌萌摘苹果,考研,待补充,待定,,待补充题目,schools/南京邮电大学/022-萌萌摘苹果.md,,keep,
南京邮电大学,023,金字塔,考研,待补充,待定,,待补充题目,schools/南京邮电大学/023-金字塔.md,,keep,
南京邮电大学,024,优美的数字,考研,待补充,待定,,待补充题目,schools/南京邮电大学/024-优美的数字.md,,keep,
南京邮电大学,025,日历制作,考研,待补充,待定,,待补充题目,schools/南京邮电大学/025-日历制作.md,,keep,
南京邮电大学,026,排兵布阵,考研,待补充,待定,,待补充题目,schools/南京邮电大学/026-排兵布阵.md,,keep,
南京邮电大学,027,有趣的数字和,考研,待补充,待定,,待补充题目,schools/南京邮电大学/027-有趣的数字和.md,,keep,
南京邮电大学,028,数字选取,考研,待补充,待定,,待补充题目,schools/南京邮电大学/028-数字选取.md,,keep,
南京邮电大学,029,货物运输,考研,待补充,待定,,待补充题目,schools/南京邮电大学/029-货物运输.md,,keep,
南京邮电大学,030,连通图,考研,待补充,待定,,待补充题目,schools/南京邮电大学/030-连通图.md,,keep,
南京邮电大学,031,最短距离,考研,待补充,待定,,待补充题目,schools/南京邮电大学/031-最短距离.md,,keep,
南京邮电大学,032,最小生成树,考研,待补充,待定,,待补充题目,schools/南京邮电大学/032-最小生成树.md,,keep,
南京邮电大学,033,最小质数合数之和问题,考研,待补充,待定,,待补充题目,schools/南京邮电大学/033-最小质数合数之和问题.md,,keep,
南京邮电大学,034,级数求和,考研,待补充,待定,,待补充题目,schools/南京邮电大学/034-级数求和.md,,keep,
南京邮电大学,035,小明喝可乐,考研,待补充,待定,,待补充题目,schools/南京邮电大学/035-小明喝可乐.md,,keep,
南京邮电大学,036,华强种瓜,考研,待补充,待定,,待补充题目,schools/南京邮电大学/036-华强种瓜.md,,keep,
南京邮电大学,037,座位,考研,待补充,待定,,待补充题目,schools/南京邮电大学/037-座位.md,,keep,
南京邮电大学,038,异或和,考研,待补充,待定,,待补充题目,schools/南京邮电大学/038-异或和.md,,keep,
南京邮电大学,039,社团招新,考研,待补充,待定,,待补充题目,schools/南京邮电大学/039-社团招新.md,,keep,
南京邮电大学,040,道路修复,考研,待补充,待定,,待补充题目,schools/南京邮电大学/040-道路修复.md,,keep,
南京邮电大学,041,员工招聘,考研,待补充,待定,,待补充题目,schools/南京邮电大学/041-员工招聘.md,,keep,
南京邮电大学,042,天子与诸侯,考研,待补充,待定,,待补充题目,schools/南京邮电大学/042-天子与诸侯.md,,keep,
南京邮电大学,043,小明的记忆游戏,考研,待补充,待定,,待补充题目,schools/南京邮电大学/043-小明的记忆游戏.md,,keep,
南京邮电大学,044,小明算树,考研,待补充,待定,,待补充题目,schools/南京邮电大学/044-小明算树.md,,keep,
南京邮电大学,045,小明算分,考研,待补充,待定,,待补充题目,schools/南京邮电大学/045-小明算分.md,,keep,
南京邮电大学,046,开普勒星球历法,考研,待补充,待定,,待补充题目,schools/南京邮电大学/046-开普勒星球历法.md,,keep,
南京邮电大学,047,房屋装修,考研,待补充,待定,,待补充题目,schools/南京邮电大学/047-房屋装修.md,,keep,
南京邮电大学,048,最长连续上升子序列,考研,待补充,待定,,待补充题目,schools/南京邮电大学/048-最长连续上升子序列.md,,keep,
南京邮电大学,049,极速狂飙,考研,待补充,待定,,待补充题目,schools/南京邮电大学/049-极速狂飙.md,,keep,
南京邮电大学,050,灰猎犬号,考研,待补充,待定,,待补充题目,schools/南京邮电大学/050-灰猎犬号.md,,keep,
南京邮电大学,051,载人航天,考研,待补充,待定,,待补充题目,schools/南京邮电大学/051-载人航天.md,,keep,
南京邮电大学,052,密码问题,考研,待补充,待定,,待补充题目,schools/南京邮电大学/052-密码问题.md,,keep,
南京邮电大学,053,拿破仑传,考研,待补充,待定,,待补充题目,schools/南京邮电大学/053-拿破仑传.md,,keep,
南京邮电大学,054,金玉满堂,考研,待补充,待定,,待补充题目,schools/南京邮电大学/054-金玉满堂.md,,keep,
南京邮电大学,055,技能选择,考研,待补充,待定,,待补充题目,schools/南京邮电大学/055-技能选择.md,,keep,
南京邮电大学,056,送货上门,考研,待补充,待定,,待补充题目,schools/南京邮电大学/056-送货上门.md,,keep,
南京邮电大学,057,榜水三峡,考研,待补充,待定,,待补充题目,schools/南京邮电大学/057-榜水三峡.md,,keep,
南京邮电大学,058,题名寰宇,考研,待补充,待定,,待补充题目,schools/南京邮电大学/058-题名寰宇.md,,keep,
厦门大学,001,计算Unicode字符串的字长,保研,已整理,简单,"字符串,数学",已整理题目,schools/厦门大学/001-计算Unicode字符串的字长.md,,keep,
厦门大学,002,矩阵转置,考研,已整理,中等,数学,已整理题目,schools/厦门大学/002-矩阵转置.md,,keep,
厦门大学,003,非素数个数,考研,已整理,简单,数学,已整理题目,schools/厦门大学/003-非素数个数.md,,keep,
厦门大学,004,螺旋矩阵,保研,待补充,待定,,待补充题目,schools/厦门大学/004-螺旋矩阵.md,,keep,
厦门大学,005,循环位移,考研,待补充,待定,,待补充题目,schools/厦门大学/005-循环位移.md,,keep,
厦门大学,006,01字符串,考研,待补充,待定,,待补充题目,schools/厦门大学/006-01字符串.md,,keep,
厦门大学,007,反转公约数,考研,待补充,待定,,待补充题目,schools/厦门大学/007-反转公约数.md,,keep,
厦门大学,008,最大子串和,考研,待补充,待定,,待补充题目,schools/厦门大学/008-最大子串和.md,,keep,
吉林大学,001,搬水果,保研,已整理,简单,"数据结构,堆,数学",已整理题目,schools/吉林大学/001-搬水果.md,,keep,
吉林大学,002,怪异的洗牌,保研,已整理,中等,数学,已整理题目,schools/吉林大学/002-怪异的洗牌.md,,keep,
吉林大学,003,字符串的反码,考研,已整理,中等,"字符串,数学",已整理题目,schools/吉林大学/003-字符串的反码.md,,keep,
吉林大学,004,排列与二进制,考研,已整理,中等,数学,已整理题目,schools/吉林大学/004-排列与二进制.md,,keep,
吉林大学,005,平方因子,保研,待补充,待定,,待补充题目,schools/吉林大学/005-平方因子.md,,keep,
吉林大学,006,三角形的边,保研,待补充,待定,,待补充题目,schools/吉林大学/006-三角形的边.md,,keep,
吉林大学,007,平方因子,考研,待补充,待定,,待补充题目,schools/吉林大学/007-平方因子.md,,keep,
吉林大学,008,三角形的边,考研,待补充,待定,,待补充题目,schools/吉林大学/008-三角形的边.md,,keep,
吉林大学,009,连通图,考研,待补充,待定,,待补充题目,schools/吉林大学/009-连通图.md,,keep,
吉林大学,010,数字之和,考研,待补充,待定,,待补充题目,schools/吉林大学/010-数字之和.md,,keep,
同济大学,001,字母列位置输出,保研,已整理,简单,"字符串,数学",已整理题目,schools/同济大学/001-字母列位置输出.md,,keep,
同济大学,002,二分查找的最大次数,考研,已整理,中等,"二分,排序,数学",已整理题目,schools/同济大学/002-二分查找的最大次数.md,,keep,
同济大学,003,高精度二进制小数转十进制,保研,待补充,待定,,待补充题目,schools/同济大学/003-高精度二进制小数转十进制.md,,keep,
同济大学,004,加法运算符重载,保研,待补充,待定,,待补充题目,schools/同济大学/004-加法运算符重载.md,,keep,
同济大学,005,字符串对齐,考研,待补充,待定,,待补充题目,schools/同济大学/005-字符串对齐.md,,keep,
哈尔滨工业大学,001,交换数组中的最大值和最小值,保研,已整理,简单,数学,已整理题目,schools/哈尔滨工业大学/001-交换数组中的最大值和最小值.md,哈尔滨工业大学-dup-01,review,近重复待复核
哈尔滨工业大学,002,求最大值,保研,已整理,简单,数学,已整理题目,schools/哈尔滨工业大学/002-求最大值.md,哈尔滨工业大学-dup-02,review,近重复待复核
哈尔滨工业大学,003,字符串连接函数实现,保研,已整理,简单,"字符串,数学",已整理题目,schools/哈尔滨工业大学/003-字符串连接函数实现.md,,keep,
哈尔滨工业大学,004,判断三角形类型,保研,已整理,简单,"图论,数学",已整理题目,schools/哈尔滨工业大学/004-判断三角形类型.md,,keep,
哈尔滨工业大学,005,百万富翁问题,考研,已整理,简单,数学,已整理题目,schools/哈尔滨工业大学/005-百万富翁问题.md,,keep,
哈尔滨工业大学,006,哈尔滨工业大学,考研,已整理,中等,数学,已整理题目,schools/哈尔滨工业大学/006-哈尔滨工业大学.md,,keep,
哈尔滨工业大学,007,求最大值,考研,已整理,简单,数学,已整理题目,schools/哈尔滨工业大学/007-求最大值.md,哈尔滨工业大学-dup-02,review,近重复待复核
哈尔滨工业大学,008,互换最大最小数,考研,已整理,简单,数学,已整理题目,schools/哈尔滨工业大学/008-互换最大最小数.md,哈尔滨工业大学-dup-01,review,近重复待复核
哈尔滨工业大学,009,百万富翁与陌生人的换钱计划,保研,待补充,待定,,待补充题目,schools/哈尔滨工业大学/009-百万富翁与陌生人的换钱计划.md,,keep,
哈尔滨工业大学,010,字符串逆置输出,保研,待补充,待定,,待补充题目,schools/哈尔滨工业大学/010-字符串逆置输出.md,,keep,
哈尔滨工业大学,011,去除指定字符,保研,待补充,待定,,待补充题目,schools/哈尔滨工业大学/011-去除指定字符.md,,keep,
哈尔滨工业大学,012,求1,保研,待补充,待定,,待补充题目,schools/哈尔滨工业大学/012-求1.md,,keep,
哈尔滨工业大学,013,矩阵乘法,保研,待补充,待定,,待补充题目,schools/哈尔滨工业大学/013-矩阵乘法.md,,keep,
哈尔滨工业大学,014,众数统计,保研,待补充,待定,,待补充题目,schools/哈尔滨工业大学/014-众数统计.md,,keep,
哈尔滨工业大学,015,判断三角形类型,考研,待补充,待定,,待补充题目,schools/哈尔滨工业大学/015-判断三角形类型.md,,keep,
哈尔滨工业大学,016,百鸡问题,考研,待补充,待定,,待补充题目,schools/哈尔滨工业大学/016-百鸡问题.md,,keep,
哈尔滨工业大学,017,数字阶梯求和,考研,待补充,待定,,待补充题目,schools/哈尔滨工业大学/017-数字阶梯求和.md,,keep,
哈尔滨工业大学,018,字符串链接,考研,待补充,待定,,待补充题目,schools/哈尔滨工业大学/018-字符串链接.md,,keep,
哈尔滨工业大学,019,众数,考研,待补充,待定,,待补充题目,schools/哈尔滨工业大学/019-众数.md,,keep,
哈尔滨工业大学,020,找x,考研,待补充,待定,,待补充题目,schools/哈尔滨工业大学/020-找x.md,,keep,
哈尔滨工业大学,021,字符串内排序,考研,待补充,待定,,待补充题目,schools/哈尔滨工业大学/021-字符串内排序.md,,keep,
四川大学,001,分数求和,保研,已整理,简单,数学,已整理题目,schools/四川大学/001-分数求和.md,四川大学-dup-01,remove,
四川大学,002,分解质因数,考研,已整理,简单,数学,已整理题目,schools/四川大学/002-分解质因数.md,,keep,
四川大学,003,输出柱状图,考研,已整理,中等,"图论,数学",已整理题目,schools/四川大学/003-输出柱状图.md,,keep,
四川大学,004,单链表节点交换,考研,已整理,简单,"数据结构,链表,数学",已整理题目,schools/四川大学/004-单链表节点交换.md,,keep,
四川大学,005,字符串编辑距离,保研,待补充,待定,,待补充题目,schools/四川大学/005-字符串编辑距离.md,,keep,
四川大学,006,不甘心的皇后,考研,待补充,待定,,待补充题目,schools/四川大学/006-不甘心的皇后.md,,keep,
四川大学,007,特别的除法,考研,待补充,待定,,待补充题目,schools/四川大学/007-特别的除法.md,,keep,
四川大学,008,极大连通图个数,考研,待补充,待定,,待补充题目,schools/四川大学/008-极大连通图个数.md,,keep,
四川大学,009,字符串编辑距离,考研,待补充,待定,,待补充题目,schools/四川大学/009-字符串编辑距离.md,,keep,
四川大学,010,Problem A,考研,待补充,待定,,待补充题目,schools/四川大学/010-Problem A.md,,keep,
四川大学,011,求矩阵的鞍点,考研,待补充,待定,,待补充题目,schools/四川大学/011-求矩阵的鞍点.md,,keep,
四川大学,012,求组合数,考研,待补充,待定,,待补充题目,schools/四川大学/012-求组合数.md,,keep,
四川大学,013,四舍五入问题,考研,待补充,待定,,待补充题目,schools/四川大学/013-四舍五入问题.md,,keep,
复旦大学,001,拼出fudan,保研,已整理,简单,"字符串,枚举",已整理题目,schools/复旦大学/001-拼出fudan.md,,keep,
复旦大学,002,INTa语言解释器,保研,已整理,困难,"模拟,字符串,数据结构",已整理题目,schools/复旦大学/002-INTa语言解释器.md,,keep,
复旦大学,003,皇后大战,保研,已整理,困难,"图论,DFS,哈希",已整理题目,schools/复旦大学/003-皇后大战.md,,keep,
复旦大学,004,特殊的最短路,保研,已整理,困难,"图论,最短路,堆",已整理题目,schools/复旦大学/004-特殊的最短路.md,,keep,
复旦大学,005,字符串的重复输出,保研,已整理,简单,"字符串,模拟",已整理题目,schools/复旦大学/005-字符串的重复输出.md,,keep,
复旦大学,006,Hanoi 塔问题,保研,已整理,中等,递归,已整理题目,schools/复旦大学/006-Hanoi 塔问题.md,,keep,
复旦大学,007,双向 TSP,保研,已整理,困难,动态规划,已整理题目,schools/复旦大学/007-双向 TSP.md,,keep,
复旦大学,008,骨牌,保研,已整理,中等,"动态规划,数学",已整理题目,schools/复旦大学/008-骨牌.md,,keep,
复旦大学,009,取负数或原值的方案数,保研,已整理,中等,"动态规划,背包",已整理题目,schools/复旦大学/009-取负数或原值的方案数.md,,keep,
复旦大学,010,解一元一次方程,保研,已整理,中等,"字符串,模拟,数学",已整理题目,schools/复旦大学/010-解一元一次方程.md,复旦大学-dup-01,remove,
复旦大学,011,最大公共子串,保研,已整理,困难,"字符串,动态规划",已整理题目,schools/复旦大学/011-最大公共子串.md,复旦大学-dup-03,keep,
复旦大学,012,中位数,保研,已整理,简单,排序,已整理题目,schools/复旦大学/012-中位数.md,,keep,
复旦大学,013,日期天数计算,保研,已整理,简单,"模拟,数学",已整理题目,schools/复旦大学/013-日期天数计算.md,,keep,
复旦大学,014,二叉树最大叶子间距,保研,已整理,中等,"树,二叉树,DFS",已整理题目,schools/复旦大学/014-二叉树最大叶子间距.md,,keep,
复旦大学,015,素数障碍最短路径,保研,已整理,困难,"图论,最短路,BFS",已整理题目,schools/复旦大学/015-素数障碍最短路径.md,,keep,
复旦大学,016,计算学习时间,保研,已整理,中等,模拟,已整理题目,schools/复旦大学/016-计算学习时间.md,,keep,
复旦大学,017,二分查找次数计算,保研,已整理,简单,二分,已整理题目,schools/复旦大学/017-二分查找次数计算.md,,keep,
复旦大学,018,最大连续子序列和,保研,已整理,简单,动态规划,已整理题目,schools/复旦大学/018-最大连续子序列和.md,复旦大学-dup-02,review,近重复待复核
复旦大学,019,优先队列操作实现,保研,已整理,中等,"堆,数据结构",已整理题目,schools/复旦大学/019-优先队列操作实现.md,,keep,
复旦大学,020,树的子结构,考研,已整理,中等,"树,二叉树,DFS",已整理题目,schools/复旦大学/020-树的子结构.md,,keep,
复旦大学,021,层次遍历,考研,已整理,中等,"树,二叉树,BFS",已整理题目,schools/复旦大学/021-层次遍历.md,,keep,
复旦大学,022,最大团队表现值,考研,已整理,中等,"排序,堆",已整理题目,schools/复旦大学/022-最大团队表现值.md,,keep,
复旦大学,023,完全二叉树,考研,已整理,中等,"树,二叉树,DFS",已整理题目,schools/复旦大学/023-完全二叉树.md,,keep,
复旦大学,024,排队打饭,考研,已整理,中等,"模拟,队列",已整理题目,schools/复旦大学/024-排队打饭.md,,keep,
复旦大学,025,序列,考研,已整理,困难,动态规划,已整理题目,schools/复旦大学/025-序列.md,,keep,
复旦大学,026,最大连续子序列,考研,已整理,简单,动态规划,已整理题目,schools/复旦大学/026-最大连续子序列.md,复旦大学-dup-02,review,近重复待复核
复旦大学,027,集合交并,考研,已整理,简单,哈希,已整理题目,schools/复旦大学/027-集合交并.md,,keep,
复旦大学,028,求解校验码,考研,已整理,简单,"模拟,数学",已整理题目,schools/复旦大学/028-求解校验码.md,,keep,
复旦大学,029,后缀序列,考研,已整理,简单,栈,已整理题目,schools/复旦大学/029-后缀序列.md,,keep,
复旦大学,030,长方形中的正方形,考研,已整理,简单,数学,已整理题目,schools/复旦大学/030-长方形中的正方形.md,,keep,
复旦大学,031,求最大连续公共字串长度,考研,已整理,中等,"字符串,动态规划",已整理题目,schools/复旦大学/031-求最大连续公共字串长度.md,复旦大学-dup-03,keep,
复旦大学,032,非日型皇后放置,保研,待补充,待定,,待补充题目,schools/复旦大学/032-非日型皇后放置.md,,keep,
复旦大学,033,可达方格数查询,保研,待补充,待定,,待补充题目,schools/复旦大学/033-可达方格数查询.md,,keep,
复旦大学,034,最长不下降子序列,保研,待补充,待定,,待补充题目,schools/复旦大学/034-最长不下降子序列.md,,keep,
复旦大学,035,小明学习时间,保研,待补充,待定,,待补充题目,schools/复旦大学/035-小明学习时间.md,,keep,
复旦大学,036,括号字符串处理,保研,待补充,待定,,待补充题目,schools/复旦大学/036-括号字符串处理.md,,keep,
复旦大学,037,双向TSP/Bitonic TSP,保研,待补充,待定,,待补充题目,schools/复旦大学/037-双向TSP／Bitonic TSP.md,,keep,
复旦大学,038,字符串的编辑距离,保研,待补充,待定,,待补充题目,schools/复旦大学/038-字符串的编辑距离.md,,keep,
复旦大学,039,二叉树前中后序遍历,保研,待补充,待定,,待补充题目,schools/复旦大学/039-二叉树前中后序遍历.md,,keep,
复旦大学,040,最小权值序列,保研,待补充,待定,,待补充题目,schools/复旦大学/040-最小权值序列.md,,keep,
复旦大学,041,二叉搜索树,保研,待补充,待定,,待补充题目,schools/复旦大学/041-二叉搜索树.md,,keep,
复旦大学,042,跳台阶问题,保研,待补充,待定,,待补充题目,schools/复旦大学/042-跳台阶问题.md,,keep,
复旦大学,043,最大连续子序列,保研,待补充,待定,,待补充题目,schools/复旦大学/043-最大连续子序列.md,,keep,
复旦大学,044,长方形中的正方形,保研,待补充,待定,,待补充题目,schools/复旦大学/044-长方形中的正方形.md,,keep,
复旦大学,045,众数问题,保研,待补充,待定,,待补充题目,schools/复旦大学/045-众数问题.md,,keep,
复旦大学,046,打地鼠,保研,待补充,待定,,待补充题目,schools/复旦大学/046-打地鼠.md,,keep,
复旦大学,047,排队打饭,保研,待补充,待定,,待补充题目,schools/复旦大学/047-排队打饭.md,,keep,
复旦大学,048,A 与 B 得到 C,保研,待补充,待定,,待补充题目,schools/复旦大学/048-A 与 B 得到 C.md,,keep,
复旦大学,049,序列权值的最小值,保研,待补充,待定,,待补充题目,schools/复旦大学/049-序列权值的最小值.md,,keep,
复旦大学,050,求最大公共子串长度,保研,待补充,待定,,待补充题目,schools/复旦大学/050-求最大公共子串长度.md,,keep,
复旦大学,051,后缀序列求值,保研,待补充,待定,,待补充题目,schools/复旦大学/051-后缀序列求值.md,,keep,
复旦大学,052,最长公共连续子串,保研,待补充,待定,,待补充题目,schools/复旦大学/052-最长公共连续子串.md,,keep,
复旦大学,053,字符串编辑距离,保研,待补充,待定,,待补充题目,schools/复旦大学/053-字符串编辑距离.md,,keep,
复旦大学,054,哈夫曼编码的最短长度,保研,待补充,待定,,待补充题目,schools/复旦大学/054-哈夫曼编码的最短长度.md,,keep,
复旦大学,055,铺地板问题,保研,待补充,待定,,待补充题目,schools/复旦大学/055-铺地板问题.md,,keep,
复旦大学,056,二叉树的形态数,保研,待补充,待定,,待补充题目,schools/复旦大学/056-二叉树的形态数.md,,keep,
复旦大学,057,中序与后序求层次遍历,保研,待补充,待定,,待补充题目,schools/复旦大学/057-中序与后序求层次遍历.md,,keep,
复旦大学,058,斗牛,保研,待补充,待定,,待补充题目,schools/复旦大学/058-斗牛.md,,keep,
复旦大学,059,字符串匹配,保研,待补充,待定,,待补充题目,schools/复旦大学/059-字符串匹配.md,,keep,
复旦大学,060,A Famous ICPC Team,保研,待补充,待定,,待补充题目,schools/复旦大学/060-A Famous ICPC Team.md,,keep,
复旦大学,061,判断两数能否通过运算得到第三数,保研,待补充,待定,,待补充题目,schools/复旦大学/061-判断两数能否通过运算得到第三数.md,,keep,
复旦大学,062,成绩排序,保研,待补充,待定,,待补充题目,schools/复旦大学/062-成绩排序.md,,keep,
复旦大学,063,字符串括号处理,保研,待补充,待定,,待补充题目,schools/复旦大学/063-字符串括号处理.md,,keep,
复旦大学,064,ISBN 校验位计算,保研,待补充,待定,,待补充题目,schools/复旦大学/064-ISBN 校验位计算.md,,keep,
复旦大学,065,数的间隙,考研,待补充,待定,,待补充题目,schools/复旦大学/065-数的间隙.md,,keep,
复旦大学,066,高尔夫比赛的森林砍树,考研,待补充,待定,,待补充题目,schools/复旦大学/066-高尔夫比赛的森林砍树.md,,keep,
复旦大学,067,k小数,考研,待补充,待定,,待补充题目,schools/复旦大学/067-k小数.md,,keep,
复旦大学,068,最快到达,考研,待补充,待定,,待补充题目,schools/复旦大学/068-最快到达.md,,keep,
复旦大学,069,字符串编辑距离,考研,待补充,待定,,待补充题目,schools/复旦大学/069-字符串编辑距离.md,,keep,
复旦大学,070,概率最大的路径,考研,待补充,待定,,待补充题目,schools/复旦大学/070-概率最大的路径.md,,keep,
